can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,price
True,True,,,200089,0,0,0,0,0.2,143,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.8', 'likelihood': 1}]",,False,0,3,1.5,1.5,6,Joe,6.0,460,False,,,50,200089.jpg,6.0,False,Willock,0.1,False,,a,17,4,6,529,529,246,246,1.2,1.2,Willock,,241.0,2021-08-13,1999-08-20,False,p200089,34,1,0,0,1,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,0,1,2,3,0,0.09,0.17,0.26,1.45,,,,,,,[],,237.0,44.0,237.0,44.0,237.0,44.0,237.0,44.0,0.24,0.0,0.45,0.69,3.84,2.65,254.0,154.0,46.0,19.0,46.0,19.0,403.0,158.0,0.0,0.0,7.94,Newcastle,5.0
True,True,,,611665,0,0,0,0,-6.3,-125,"[{'offset': 0, 'projected_percent': '-20.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-94.7', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-168.8', 'likelihood': -5}]",,False,0,3,2.1,2.1,0,Bazoumana,0.0,461,False,,,60,611665.jpg,0.0,False,Touré,0.3,False,,a,17,4,0,228,228,527,527,0.0,0.0,Touré,,54.0,2026-07-05,2006-03-02,False,p611665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,547.0,225.0,547.0,225.0,547.0,225.0,547.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,70.0,578.0,250.0,578.0,250.0,316.0,109.0,0.0,0.0,0.0,Newcastle,6.0
True,True,,,636852,0,0,0,0,0.0,-5,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-4.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-11.3', 'likelihood': -1}]",,False,0,3,1.5,1.5,1,Sean,1.0,462,False,,,50,636852.jpg,1.0,False,Steur,0.1,False,,a,17,4,1,229,229,188,188,0.2,0.2,Steur,,152.0,2026-07-09,2008-01-11,False,p636852,55,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,2,0,2,1,0.00,0.00,0.00,1.29,,,,,,,[],,373.0,123.0,373.0,123.0,373.0,123.0,373.0,123.0,0.0,0.0,0.0,0.0,2.11,1.64,390.0,233.0,214.0,96.0,214.0,96.0,417.0,164.0,1.64,0.0,3.27,Newcastle,5.0
True,True,,,470313,0,0,0,0,-3.1,-862,"[{'offset': 0, 'projected_percent': '-17.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-91.5', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-165.6', 'likelihood': -5}]",,False,0,4,2.0,2.0,0,Nick,0.0,463,False,,,60,470313.jpg,0.0,False,Woltemade,1.8,False,,a,17,4,0,3241,3241,4374,4374,0.0,0.0,Woltemade,,80.0,2025-08-30,2002-02-14,False,p470313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,1.0,,[],,530.0,55.0,530.0,55.0,530.0,55.0,530.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,23.0,570.0,62.0,570.0,62.0,133.0,20.0,0.0,0.0,0.0,Newcastle,6.0
True,True,,,216646,0,0,0,0,4.2,3455,"[{'offset': 0, 'projected_percent': '14.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '64.7', 'likelihood': 4}, {'offset': 2, 'projected_percent': '115.5', 'likelihood': 5}]",,False,0,4,2.0,2.0,4,Yoane,4.0,464,False,,,60,216646.jpg,4.0,False,Wissa,1.8,False,,a,17,4,4,10659,10659,2075,2075,0.7,0.7,Wissa,,50.0,2025-09-01,1996-09-03,False,p216646,90,0,1,0,1,0,0,0,1,0,0,0,7,0.0,0.0,0.0,0.0,1,3,4,8,1,0.94,0.02,0.96,1.95,,,,,3.0,,[],,510.0,51.0,510.0,51.0,510.0,51.0,510.0,51.0,0.94,0.0,0.02,0.96,1.95,1.0,72.0,19.0,71.0,6.0,71.0,6.0,131.0,19.0,1.0,0.0,8.0,Newcastle,6.0
True,True,,,538207,0,0,0,0,1.6,466,"[{'offset': 0, 'projected_percent': '2.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '9.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '16.6', 'likelihood': 1}]",,False,0,4,2.0,2.0,4,William,4.0,465,False,,,60,538207.jpg,4.0,False,Osula,1.0,False,,a,17,4,4,5102,5102,1713,1713,0.7,0.7,Osula,,58.0,2024-08-08,2003-08-04,False,p538207,55,0,1,0,1,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,2,2,1,5,1,0.06,0.14,0.20,1.29,,,,,2.0,,[],,541.0,58.0,541.0,58.0,541.0,58.0,541.0,58.0,0.1,0.0,0.23,0.33,2.11,1.64,103.0,26.0,73.0,8.0,73.0,8.0,194.0,28.0,1.64,0.0,8.18,Newcastle,6.0
True,True,,,599303,0,0,0,0,0.1,-31,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-5.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-11.3', 'likelihood': -1}]",,False,0,4,1.0,1.0,0,Sean,0.0,466,False,,,45,599303.jpg,0.0,False,Neave,0.8,False,,a,17,4,0,1817,1817,1683,1683,0.0,0.0,Neave,,241.0,2025-02-07,2007-05-27,False,p599303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,197.0,11.0,197.0,11.0,197.0,11.0,197.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,71.0,398.0,40.0,398.0,40.0,215.0,36.0,0.0,0.0,0.0,Newcastle,4.5
True,True,,,632794,0,0,0,0,-1.3,-16,"[{'offset': 0, 'projected_percent': '-4.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-21.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-38.1', 'likelihood': -2}]",,False,0,3,1.5,1.5,1,Aladji,1.0,559,False,,,50,632794.jpg,1.0,False,Bamba,0.1,False,,a,17,4,1,248,248,311,311,0.2,0.2,Bamba,,73.0,2026-07-24,2006-07-14,False,p632794,14,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1,0,1,2,0,0.00,0.00,0.00,1.01,,,,,,,[],,372.0,122.0,372.0,122.0,372.0,122.0,372.0,122.0,0.0,0.0,0.0,0.0,6.49,6.43,389.0,232.0,213.0,95.0,213.0,95.0,387.0,148.0,0.0,0.0,12.86,Newcastle,5.0
True,True,,,470551,0,0,0,0,0.0,108,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '3.5', 'likelihood': 1}]",,False,0,1,2.6,2.6,1,Lukás,1.0,567,False,,,50,470551.jpg,1.0,False,Hornícek,0.7,False,,a,17,4,1,922,922,810,810,0.2,0.2,Horníček,,57.0,2026-08-03,2002-07-13,False,p470551,90,0,0,0,2,0,0,0,1,0,5,0,12,0.0,0.0,0.0,0.0,3,5,0,0,1,0.00,0.00,0.00,2.73,,,,,,,[],,305.0,61.0,305.0,61.0,305.0,61.0,305.0,61.0,0.0,5.0,0.0,0.0,2.73,2.0,322.0,19.0,199.0,17.0,199.0,17.0,229.0,31.0,1.0,0.0,0.0,Newcastle,5.0
True,True,,,463726,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-01T14:00:38.519566Z,False,0,2,1.7,1.7,1,Amar,1.0,593,False,,,45,463726.jpg,1.0,False,Dedic,0.3,False,,a,17,4,1,1233,1233,242,242,0.2,0.2,Dedić,,27.0,2026-08-18,2002-08-18,False,p463726,90,0,0,0,2,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,7,2,2,9,1,0.03,0.00,0.03,2.73,,,,,,,[],,142.0,97.0,142.0,97.0,142.0,97.0,142.0,97.0,0.03,0.0,0.0,0.03,2.73,2.0,468.0,124.0,178.0,67.0,178.0,67.0,310.0,116.0,1.0,0.0,9.0,Newcastle,4.5
True,True,,,85633,0,0,0,0,-3.5,-79,"[{'offset': 0, 'projected_percent': '-5.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-12.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-20.1', 'likelihood': -2}]",,False,0,1,2.6,2.6,2,Matz,2.0,467,False,,,50,85633.jpg,2.0,False,Sels,1.6,False,,a,18,17,2,655,655,1838,1838,0.4,0.4,Sels,,21.0,2024-02-01,1992-02-26,False,p85633,90,0,0,0,1,0,0,0,0,0,2,0,11,0.0,0.0,0.0,0.0,0,9,0,0,1,0.00,0.00,0.00,0.47,,,,,,,[],,211.0,47.0,211.0,47.0,211.0,47.0,211.0,47.0,0.0,2.0,0.0,0.0,0.47,1.0,228.0,5.0,109.0,11.0,109.0,11.0,150.0,22.0,1.0,0.0,0.0,Nott'm Forest,5.0
True,True,,,221389,0,0,0,0,-2.2,-2,"[{'offset': 0, 'projected_percent': '-3.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-13.8', 'likelihood': -1}]",,False,0,1,1.9,1.9,0,John Victor,0.0,468,False,,,45,221389.jpg,0.0,False,Maciel Furtado,0.1,False,,a,18,17,0,59,59,92,92,0.0,0.0,John,John Victor,30.0,2025-08-31,1996-02-13,False,p221389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,113.0,33.0,113.0,33.0,113.0,33.0,113.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,34.0,341.0,50.0,341.0,50.0,460.0,51.0,0.0,0.0,0.0,Nott'm Forest,4.5
True,True,,,215136,0,0,0,0,-2.6,-660,"[{'offset': 0, 'projected_percent': '-4.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-14.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-24.8', 'likelihood': -2}]",,False,0,2,2.2,2.2,2,Neco,2.0,469,False,,,50,215136.jpg,2.0,False,Williams,10.0,False,,a,18,17,2,6079,6079,12428,12428,0.4,0.4,N.Williams,,244.0,2022-07-11,2001-04-13,False,p215136,90,0,0,0,1,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,3,10,3,6,1,0.00,0.02,0.02,0.47,1.0,,2.0,,,,[],,253.0,132.0,253.0,132.0,253.0,132.0,253.0,132.0,0.0,0.0,0.02,0.02,0.47,1.0,270.0,45.0,114.0,42.0,114.0,42.0,41.0,15.0,1.0,0.0,6.0,Nott'm Forest,5.0
True,True,,,485047,0,0,0,0,-3.5,-5,"[{'offset': 0, 'projected_percent': '-6.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-20.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-34.0', 'likelihood': -2}]",,False,0,2,2.2,2.2,0,Felipe,0.0,470,False,,,50,485047.jpg,0.0,False,Rodrigues da Silva,0.1,False,,a,18,17,0,97,97,125,125,0.0,0.0,Morato,Morato,30.0,2024-08-30,2001-06-30,False,p485047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,310.0,152.0,310.0,152.0,310.0,152.0,310.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,65.0,474.0,177.0,474.0,177.0,477.0,166.0,0.0,0.0,0.0,Nott'm Forest,5.0
True,True,,,227444,0,0,0,0,-4.8,-159,"[{'offset': 0, 'projected_percent': '-7.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-19.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-32.0', 'likelihood': -2}]",,False,0,2,2.5,2.5,2,Nikola,2.0,471,False,,,55,227444.jpg,2.0,False,Milenković,2.0,False,,a,18,17,2,879,879,2783,2783,0.4,0.4,Milenković,,190.0,2024-07-18,1997-10-12,False,p227444,90,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,7,6,0,7,1,0.11,0.02,0.13,0.47,,,,,,,[],,416.0,172.0,416.0,172.0,416.0,172.0,416.0,172.0,0.11,0.0,0.02,0.13,0.47,1.0,147.0,17.0,127.0,45.0,127.0,45.0,123.0,51.0,1.0,0.0,7.0,Nott'm Forest,5.5
True,True,100.0,100.0,575476,0,0,0,0,0.5,8,"[{'offset': 0, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.7', 'likelihood': 1}]",,False,0,2,2.5,2.5,4,Murillo,4.0,472,False,,2026-07-23T12:01:23.801183Z,55,575476.jpg,4.0,False,Costa dos Santos,1.6,False,,a,18,17,4,2792,2792,1987,1987,0.7,0.7,Murillo,Murillo,30.0,2023-08-31,2002-07-04,False,p575476,90,0,0,0,1,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,12,3,2,14,1,0.00,0.28,0.28,0.47,,,3.0,,,,[],,484.0,187.0,484.0,187.0,484.0,187.0,484.0,187.0,0.0,0.0,0.28,0.28,0.47,1.0,215.0,32.0,70.0,30.0,70.0,30.0,146.0,61.0,1.0,0.0,14.0,Nott'm Forest,5.5
True,True,,,159506,0,0,0,0,0.5,46,"[{'offset': 0, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.0', 'likelihood': 1}]",,False,0,2,1.7,1.7,5,Ola,5.0,473,False,,,45,159506.jpg,5.0,False,Aina,3.6,False,,a,18,17,5,5000,5000,4191,4191,1.1,1.1,Aina,,157.0,2023-07-22,1996-10-08,False,p159506,73,0,0,1,0,0,0,0,1,0,0,0,24,0.0,0.0,0.0,0.0,2,4,0,2,1,0.04,0.17,0.21,0.34,,,,,,,[],,93.0,60.0,93.0,60.0,93.0,60.0,93.0,60.0,0.05,0.0,0.21,0.26,0.42,0.0,419.0,87.0,58.0,27.0,58.0,27.0,91.0,35.0,1.23,1.23,2.47,Nott'm Forest,4.5
True,True,,,575458,0,0,0,0,-3.9,-17,"[{'offset': 0, 'projected_percent': '-6.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-17.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-28.9', 'likelihood': -2}]",,False,0,2,1.7,1.7,1,Jair,1.0,474,False,,,45,575458.jpg,1.0,False,Paula da Cunha Filho,0.2,False,,a,18,17,1,100,100,288,288,0.2,0.2,Jair Cunha,Jair Cunha,30.0,2025-07-11,2005-03-07,False,p575458,90,0,0,0,1,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,7,0,1,8,1,0.00,0.00,0.00,0.47,,,,,,,[],,187.0,115.0,187.0,115.0,187.0,115.0,187.0,115.0,0.0,0.0,0.0,0.0,0.47,1.0,513.0,142.0,187.0,74.0,187.0,74.0,332.0,126.0,1.0,0.0,8.0,Nott'm Forest,4.5
True,True,0.0,0.0,500151,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Nicolò,0.0,475,False,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,45,500151.jpg,0.0,False,Savona,0.0,False,,i,18,17,0,9,9,10,10,0.0,0.0,Savona,,106.0,2025-08-30,2003-03-19,False,p500151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.nottinghamforest.co.uk/news/2026/august/20/early-team-news-for-forest-s-clash-with-leeds/?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_content=home&utm_term=live-bar,163.0,106.0,163.0,106.0,163.0,106.0,163.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,133.0,368.0,147.0,368.0,147.0,598.0,199.0,0.0,0.0,0.0,Nott'm Forest,4.5
True,True,,,204822,0,0,0,0,-3.2,-16,"[{'offset': 0, 'projected_percent': '-5.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-14.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-24.2', 'likelihood': -2}]",,False,0,2,1.0,1.0,0,Omar,0.0,476,False,,,40,204822.jpg,0.0,False,Richards,0.3,False,,a,18,17,0,219,219,409,409,0.0,0.0,O.Richards,,241.0,2022-07-10,1998-02-15,False,p204822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,24.0,14.0,24.0,14.0,24.0,14.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,162.0,279.0,95.0,279.0,95.0,318.0,120.0,0.0,0.0,0.0,Nott'm Forest,4.0
True,True,,,549067,0,0,0,0,-1.5,-16,"[{'offset': 0, 'projected_percent': '-3.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-12.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-21.6', 'likelihood': -2}]",,False,0,2,1.0,1.0,0,Zach,0.0,477,False,,,40,549067.jpg,0.0,False,Abbott,0.3,False,,a,18,17,0,349,349,479,479,0.0,0.0,Abbott,,241.0,2022-08-22,2006-05-13,False,p549067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,57.0,38.0,57.0,38.0,57.0,38.0,57.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,186.0,303.0,110.0,303.0,110.0,312.0,117.0,0.0,0.0,0.0,Nott'm Forest,4.0
True,True,,,470315,0,0,0,0,-3.7,-4,"[{'offset': 0, 'projected_percent': '-7.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-26.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-45.2', 'likelihood': -3}]",,False,0,2,1.7,1.7,1,Luca,1.0,478,False,,,45,470315.jpg,1.0,False,Netz,0.0,False,,a,18,17,1,48,48,59,59,0.2,0.2,Netz,,80.0,2026-02-02,2003-05-15,False,p470315,16,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,0,1,0,0,0,0.00,0.00,0.00,0.13,,,,,,,[],,146.0,99.0,146.0,99.0,146.0,99.0,146.0,99.0,0.0,0.0,0.0,0.0,0.73,5.62,472.0,126.0,179.0,68.0,179.0,68.0,520.0,177.0,0.0,0.0,0.0,Nott'm Forest,4.5
True,True,,,538638,0,0,0,0,-2.4,-14,"[{'offset': 0, 'projected_percent': '-4.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-15.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-25.8', 'likelihood': -2}]",,False,0,2,1.0,1.0,0,Tyler,0.0,479,False,,,40,538638.jpg,0.0,False,Bindon,0.2,False,,a,18,17,0,133,133,272,272,0.0,0.0,Bindon,,154.0,2025-02-03,2005-01-27,False,p538638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,53.0,34.0,53.0,34.0,53.0,34.0,53.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,182.0,300.0,107.0,300.0,107.0,351.0,134.0,0.0,0.0,0.0,Nott'm Forest,4.0
True,True,,,222531,0,0,0,0,-9.1,-1926,"[{'offset': 0, 'projected_percent': '-14.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-39.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-65.6', 'likelihood': -4}]",,False,0,3,2.8,2.8,2,Morgan,2.0,480,False,,,80,222531.jpg,2.0,False,Gibbs-White,11.4,False,,a,18,17,2,4578,4578,24600,24600,0.2,0.2,Gibbs-White,,241.0,2022-08-19,2000-01-27,False,p222531,90,0,0,0,1,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1,2,0,3,1,0.13,0.06,0.19,0.47,,,1.0,,2.0,,[],,594.0,260.0,594.0,260.0,594.0,260.0,594.0,260.0,0.13,0.0,0.06,0.19,0.47,1.0,8.0,5.0,151.0,76.0,151.0,76.0,34.0,12.0,1.0,0.0,3.0,Nott'm Forest,8.0
True,True,100.0,100.0,209046,0,0,0,0,-16.5,-83,"[{'offset': 0, 'projected_percent': '-25.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-73.4', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-121.1', 'likelihood': -5}]",,False,0,3,2.1,2.1,0,Callum,0.0,482,False,,2026-07-23T12:01:23.832709Z,60,209046.jpg,0.0,False,Hudson-Odoi,0.3,False,,a,18,17,0,295,295,1053,1053,0.0,0.0,Hudson-Odoi,,241.0,2023-09-01,2000-11-07,False,p209046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,4.0,,,,[],,508.0,201.0,508.0,201.0,508.0,201.0,508.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,46.0,564.0,242.0,564.0,242.0,313.0,107.0,0.0,0.0,0.0,Nott'm Forest,6.0
True,True,,,456512,0,0,0,0,-9.0,-32,"[{'offset': 0, 'projected_percent': '-11.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-22.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-33.4', 'likelihood': -2}]",,False,0,3,2.0,2.0,3,Dan,3.0,483,False,,,55,456512.jpg,3.0,False,Ndoye,0.4,False,,a,18,17,3,225,225,999,999,0.5,0.5,Ndoye,,207.0,2025-07-31,2000-10-25,False,p456512,61,0,0,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1,1,1,3,1,0.00,0.00,0.00,0.25,,,,,,,[],,440.0,162.0,440.0,162.0,440.0,162.0,440.0,162.0,0.0,0.0,0.0,0.0,0.37,0.0,171.0,106.0,90.0,39.0,90.0,39.0,268.0,85.0,1.48,1.48,4.43,Nott'm Forest,5.5
True,True,,,503301,0,0,0,0,-11.7,-23,"[{'offset': 0, 'projected_percent': '-15.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-34.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-53.8', 'likelihood': -3}]",,False,0,3,2.0,2.0,0,Omari,0.0,484,False,,,55,503301.jpg,0.0,False,Hutchinson,0.2,False,,a,18,17,0,58,58,443,443,0.0,0.0,Hutchinson,,241.0,2025-08-16,2003-10-30,False,p503301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,,,,,,[],,467.0,178.0,467.0,178.0,467.0,178.0,467.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,122.0,548.0,233.0,548.0,233.0,365.0,133.0,0.0,0.0,0.0,Nott'm Forest,5.5
True,True,,,476887,0,0,0,0,-14.1,-8,"[{'offset': 0, 'projected_percent': '-29.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-106.2', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-183.3', 'likelihood': -5}]",,False,0,3,2.0,2.0,0,Dilane,0.0,485,False,,,55,476887.jpg,0.0,False,Bakwa,0.0,False,,a,18,17,0,38,38,74,74,0.0,0.0,Bakwa,,73.0,2025-09-01,2002-08-26,False,p476887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,451.0,167.0,451.0,167.0,451.0,167.0,451.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,111.0,542.0,227.0,542.0,227.0,557.0,232.0,0.0,0.0,0.0,Nott'm Forest,5.5
True,True,,,432714,0,0,0,0,0.0,-2,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-1.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.8', 'likelihood': -1}]",,False,0,3,2.0,2.0,3,James,3.0,486,False,,,55,432714.jpg,3.0,False,McAtee,0.0,False,,a,18,17,3,142,142,90,90,0.5,0.5,McAtee,,241.0,2025-08-16,2002-10-18,False,p432714,73,0,0,1,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,2,5,1,8,1,0.00,0.16,0.16,0.34,3.0,,,,,,[],,426.0,154.0,426.0,154.0,426.0,154.0,426.0,154.0,0.0,0.0,0.2,0.2,0.42,0.0,157.0,98.0,89.0,38.0,89.0,38.0,490.0,203.0,1.23,1.23,9.86,Nott'm Forest,5.5
True,True,,,250199,0,0,0,0,-10.3,-15,"[{'offset': 0, 'projected_percent': '-15.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-42.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-68.6', 'likelihood': -4}]",,False,0,3,1.5,1.5,0,Nicolás,0.0,487,False,,,50,250199.jpg,0.0,False,Domínguez,0.1,False,,a,18,17,0,76,76,243,243,0.0,0.0,Dominguez,,10.0,2023-09-01,1998-06-28,False,p250199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,277.0,66.0,277.0,66.0,277.0,66.0,277.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,176.0,452.0,176.0,452.0,176.0,438.0,175.0,0.0,0.0,0.0,Nott'm Forest,5.0
